User_Id,User_Favorites_Anime
gimmeadollr,"356, 4224, 9989, 4181, 2129"
Apollo18,"19, 35838, 114, 13203, 457, 12531, 387, 1483, 1943, 2216"
Anxious_Green,1
Vampess,"21, 156, 953, 1140, 269"
YEROCKY,"10800, 12431, 457, 1689, 21, 1535, 28171, 427, 1453, 22135"
ronrick,"457, 30"
fishergirl16,"512, 457, 918, 877, 9756"
Prophetess,"13601, 237, 1575, 4177, 2001"
Lelouch99,"14813, 9253, 4181, 23273, 22199, 1535, 28171, 1575, 11757, 11617"
josefaraujo99,
Rikudo134,"14719, 26055, 31933, 37991, 33, 237, 22535, 21, 38000, 31240"
AkinaChaan,"232, 1470, 20899, 106, 334, 392, 33, 813, 1293, 967"
uncaringbear,
Somiboo,"19, 957, 2251, 1575, 27"
superwheels,"227, 6675, 1, 6746, 5081"
TechnicalPuzzle0,"9253, 2904"
missmess123,"10087, 9756, 1818, 10165, 66"
kinkyjohn,
orbbie,"153, 97, 1818, 9756, 8676, 11617"
Shad0wCha0s,
MrShishkebab,"17074, 10165, 205, 6746, 18679"
JezusBull,"12355, 3297, 5680, 5081"
xMintyPie,"1535, 934, 202, 3588, 4181"
AnimEmizee,
zassi,
Darmvlinder,"66, 329, 4382, 849"
Oryous,"227, 7791, 9074, 12355, 2236, 1210, 1519, 30654, 5681, 57"
lowlifeloveliver,"35503, 15051, 9756, 27989, 17549, 10495, 199, 32013, 37171"
StealthActivated,"19, 11061, 34599, 263, 57, 28977, 23273, 10162, 10800, 223"
Aerts,"2025, 457, 24, 849, 2001"
K3la,"11757, 22663"
MakoSOLDIER,"2904, 5114, 9253, 5341, 10620, 7674, 8425, 14813, 14075, 31240"
MasterSteve,"20583, 2904, 1575"
ArminMin,"34599, 350, 35557, 21, 153, 19, 5114, 16498, 11061"
happijai,
cane2,"5114, 17265, 5630, 35330, 35790"
Geizt,1689
Saladlegs,"30, 5081, 2001, 486, 18679, 5205, 5680, 949, 1096"
socialejongen,
SabishiiOtaku,"5060, 10497, 9919, 6702"
Myuuzaki,"23251, 15809, 1535, 1575, 527"
StrawberryHeart,"721, 202, 226, 1575, 4224, 5114, 14467, 18115, 20583, 25013"
3MeowMix3,"8129, 7588, 21939, 18679, 11665, 34712"
wookiepi,"19221, 35247, 2966, 30831, 8407, 4224, 29787, 32615"
AllTJAck,"4224, 7785, 6347, 10087, 199"
neosback47,6594
Pi-Pikachu,"31710, 28825, 21511"
PalladianPD,
Steven_Pugh,32271
NightmareRWolf,"249, 20, 2966, 38000"
SequenceALTER,"4224, 3588, 2001, 8795, 3783, 2025"
OraSora,"5630, 2034, 9756, 2001, 853"
LancerisAwesome,"1575, 11741, 10087, 28701, 22297"
Tiger_Drive,"16067, 31043, 13125, 9756, 4181, 32491, 9989, 17549, 9253, 4224"
Etherchild85,
unclesnapple,"934, 1889, 1186, 1347, 1535"
Allografter,"3297, 235, 1889, 10721, 19, 1210, 1698, 24, 9253, 12431"
KarmenBlue,
MCSnapTurtle,
Azhar_Sologuy,
Karkky,"16498, 10620, 11617"
VonHalzen,"164, 513, 431"
Concomitant,"1575, 2904, 45, 11061, 11741, 153, 9253"
gigglesmcgee,877
Robot420,"30, 849, 437, 440, 975"
IcarusXAnime,"12189, 1575, 33, 11061, 7674, 37521, 9253, 13601, 33095, 4181"
shadowsword,"4898, 7724, 1535"
charliechaplin2,"205, 2418, 33, 1827, 21843"
KikiYushima,"429, 427, 853, 9756"
Shadowlegend,"7724, 121, 9253, 1575, 721"
Tunasallad,
SakuraxSyaoran59,"5114, 13601, 5060, 1535, 3655"
nagisa_123,"199, 4224, 5680, 4181, 6213"
1tsyg0,
Stelvedorn,"16706, 16067, 9253, 5507, 6547"
olmive,
rizzybear,
htxgang_gang,
animoosandplamo,"10793, 19319"
MisakiManjoume,"31964, 3588, 27655, 14467, 22265, 30276, 777, 202"
TitaniaGrace,"121, 37779, 33206, 2904, 1575, 31043"
bircoph,"30, 272, 252, 48, 387"
ShinShinHakuchou,"33731, 18095, 10165, 21273, 10495"
MangoeMilkTea,
turntechtier,"5630, 20507, 10321, 20583"
RihanM,"1575, 9253, 1535, 2476"
JohnTittor,"9253, 13125, 18679"
Em_Leingod,"1575, 237, 5114, 9253, 437"
KokoaKuroba,"28, 1689, 486, 1535, 7311"
GernisontheKing,"11467, 22043, 21349, 32016, 9638, 14657"
sgtgs42,"16524, 256, 2966, 467, 43"
Kosmonaut,"10721, 32949, 37786, 33095, 35180, 9756, 10278, 12531, 23623, 17074"
shadowofamn,
Yamada2,"7817, 5114, 19815, 23289, 30276"
DashieXCVII,
-NegativeZero,"32867, 6746, 31478, 9756"
taiyakicute,"18507, 457, 11061"
superNinja896,"24, 4181, 6547, 9617, 7791"
Avette93,"5114, 16498, 31043, 23273, 30503"
zedriccoil,"1535, 34096, 28977, 4181"
levantinh,
Jinzulen,"9253, 154, 30240, 1212, 12365, 11061, 482"
Seigeengine,"5114, 121, 330, 934, 777, 1535"
LoLeeTa,
Gamegardener,
Romantic18,"1, 2167, 4181, 2034, 7054"
ArondightDestiny,
UshiromiyaKiatsu,"10578, 10721, 13125, 4896"
LelouchForPres,"2904, 5114, 31716, 23847, 31964, 24833, 9253, 32281, 28171, 19815"
Lolis4life_2,"37999, 37510, 37976, 34537, 5681, 30831, 37105, 32182"
xfactor30seconds,"387, 64, 1023, 32"
Brayzer18,"19815, 225, 22199, 10397, 13759"
_WeebWolf_,
HanchSlanger,"30, 7791, 1358, 32, 437, 1824, 1002, 18679, 392, 1887, 66, 2001, 5081, 949, 151, 532, 31953, 10165, 30831"
xorshell,"1535, 777, 270"
Basticon,"164, 31646, 30, 34599, 9756, 32, 4901, 889, 1519, 7674"
laki777,"40456, 38000, 37991, 5114, 31933, 26055, 20899, 14719, 11061"
notoezy,"5081, 2904, 9253, 356, 4181, 30, 10165, 849, 5114, 227"
NagaSaintz,"2001, 17265, 24439, 32093, 20057, 8525, 6594, 1210, 28223, 11887"
pumkinnoodle,
HecateFR32,"35079, 934, 1482, 4898, 14075, 20507, 26243"
Nikiwiki,"227, 12679, 20853, 1210, 30"
nightwing1220,
thatPinkSpider,"245, 996, 22265, 20, 13601, 20899"
Ian-sama,"1, 1535, 11061, 2904, 205"
Eiche,
staenkwaenk,
Kenezaro,"6547, 5081, 10110"
PandaPuffs43,"4181, 11771, 13759, 2904"
munchkins_x,"16498, 1535, 249, 527, 5114"
Privester,
_drill,"30, 11061, 10620, 36649, 1535, 28223, 4898"
saintlier,"849, 2904, 12189, 9253, 28735, 25013, 33095, 23273, 9756, 11111"
chichiku,"28999, 15379, 34799, 11757, 34240, 28851, 1535, 2167, 3841, 6985"
Harkov,"25835, 43, 352, 35503, 585, 10278, 227, 12189, 4639, 5267"
aniki-T,"13759, 5155, 30307, 29786, 5781, 8861, 28677, 16782, 7054, 4224"
Rham,"4898, 1943, 1535"
Mywifesson,"21843, 14813, 22789, 28999, 34612, 23327, 4714, 1535, 2904, 31933"
OlieAMK28,"9969, 30, 28223, 23273, 18679, 26055, 34822, 918, 1575, 9253"
hasanwhy,
Andrewthelord,
FarNaufal,"2001, 36296, 32935, 30503, 2904, 29803, 23847, 38524, 34798, 32281"
yungslipandslide,
Tsuntenshi,"10087, 4181, 13759, 9253, 9989"
88expert,"721, 2559, 23273, 32483, 1826, 35222, 33314, 32951, 32673"
tylerhenry1,"457, 23273, 9253, 13125, 23283"
Cedwick,
Krunchyman,"33, 514, 16664, 543, 3220"
Project-Exodus,"4246, 237"
_AnimeFanatic_,
DonKangolJones,"30, 66, 5114, 85, 4224"
heychrisfox,"12355, 32281, 1, 30, 18153, 23273, 9989, 512, 34798, 227"
CursedKeyblade,"5114, 28223"
thecozykitsune,
LordSwagimusII,"5081, 31240, 853, 37105, 28701, 97, 33489, 11061, 269, 22199"
Kuraigann,"2001, 6702, 7674, 6746, 20583, 2167"
Ssjcory,"1735, 186, 185, 32182, 37510, 250, 813, 2608, 550"
Cashdax,"23273, 1698, 34822, 73"
DarkKnight1107,"2001, 1, 889, 1887, 849"
bubbleandtea,"34740, 6893, 35028, 29809, 24641, 21829, 29575, 23305, 29085, 16472"
kaworude,457
Theo1899,43
SolidH2O,"5114, 34599, 918, 30831, 849, 31859, 32281, 38000"
Felixman95,890
OVanBruce,"2605, 7785, 339, 2966, 10357, 28735"
Kazuhira1369,"4224, 13601, 9253, 4181, 263"
totally_absurd,"4898, 9926, 10161, 6895, 11771"
Mahdir99,"45, 33352, 245, 4181, 11111, 11617"
watzitoya,"31646, 23273, 1535, 12189, 37999, 16498, 37517, 30, 36296, 17549"
tengu13,
nashiba,"153, 1827"
BenBaneki,
Radu_Bey0,"10087, 11741, 22297, 28701, 5114"
Bheaze,"23283, 4181, 6675, 9253, 12355"
AgelessPharaoh,"5114, 11933, 1735, 5081, 2904, 7222, 5310, 1089, 22043"
Gloqwi,"6347, 199, 578, 256, 853"
MonroeAnime,
yorokobi826,"11771, 16894, 16035, 16498, 243"
Omfgakitten,"32995, 7724, 20431, 15109, 32948, 6746, 4021, 25013, 22789, 11771"
crearios,"30, 1"
-Choco-,"5060, 30, 486, 193, 1498"
zoddtheimmortal,"20, 813"
Th3Gam3MASTER,"23755, 5114, 36456, 33486, 31964, 30694, 15699, 11785, 813"
Bobateee,
ElspethOfValeron,"8426, 12355, 387"
2dWasAMistake,"9756, 11597"
isack55,"227, 3588, 2001"
Excalibur00,
MangaZed,"23273, 4224, 14813, 5365, 28851, 38000, 28171, 34572, 25781, 1"
hyimbob101,5682
Zea_Delphinidae,"10460, 407, 12189, 7054, 10162"
jams0988,
LovelyPoison,"22319, 11013, 25013, 14713, 34618, 23755, 22043, 36456, 5114, 249"
Ludicious,"164, 57, 205, 1"
undeadsarcasm,"6347, 57, 4581, 2251, 1571"
NicoHolic,
jzathejenius,
Bocephus,"777, 6880, 5081, 10408"
Vilecypher,
Andaroo,
Luuji222,"9253, 1210, 14813, 2966, 12445, 5081, 6114, 2104, 5205, 31715"
MonsieurDriller,
Aketochi,
FenixRising999,"30, 813, 223, 1257, 1254"
reign_of_Dreams,"1735, 22199, 21"
Nuzamaki90,"20, 527, 482, 2904, 10330"
Piapia,"232, 249, 20"
bluecoke_,"918, 31646, 23273, 4081, 25835"
x_silversurfer,"467, 1, 245, 33, 3398"
DejaVu97,
D-A-W,"11061, 24439, 13601, 9253, 23283, 38408, 1535, 1575, 6746, 38753"
Faust_Voncleave,"135, 153, 15611"
andrewchow,9253
mepiggy,"1698, 38659, 34798, 33489, 33926, 34213, 31953, 18617"
PRIZER,"272, 12189, 16742, 9756, 1087, 21877, 10165"
Not-A-Poker-Chip,"35180, 27989, 8426, 7791, 30, 440, 16417, 16662, 3701, 227"
Kurgo,
Sense-of-Beyond,
Xyafiaa,"5081, 10087, 2593, 1575, 9253, 28171, 16498, 2001, 7054, 14813"
Saro2775,"4224, 23273, 9756"
Spratty,"31964, 35839, 16067, 28851, 34561, 23273, 23277, 4224, 5114, 32182"
s3rlrules,"38000, 572, 35790, 34599, 199, 164, 5114"
Trexxe,"1887, 3420, 486"
Nicholaevich,"14131, 7768, 10800, 567, 721, 5040, 10495, 10357, 17074, 23289"
TheSakurax,"1017, 530, 90, 1470"
tobeaking,"9756, 3297, 13663, 6547, 4282, 263, 1, 199, 4181"
SPlitMG,"23283, 31798, 2001, 35120, 18679"
Prizax,
hentaiwarl0rd,"4181, 2904, 10087, 11061, 1535"
Sachi_zero,"11741, 33486, 33255, 9253, 5114, 31478, 30654"
opondica,"25835, 6213, 11341, 14813"
mlmatlowe0,"43, 486, 339, 790, 7724"
Missclicker,"22199, 16498, 5114, 11061"
ClannadIsLife,"30205, 2167"
martino,"120, 122, 147, 358, 587"
LeynaSept,"37430, 21855"
Eule,"4224, 1889, 934"
SheasonDuerulo,"32937, 9969, 205, 24439, 18153, 13601, 6594, 7647, 6, 10357"
ijen,"2167, 6547, 10793, 1575, 177"
G-Celtic,"6702, 11757, 19365, 4898"
tantei22,"2044, 3002, 8129, 7768"
animestarts99,"4181, 16498, 5114, 1735, 237"
agustis,"387, 2904, 10162, 4181"
moucester,"23847, 8525, 15809, 523"
VoodooMidnight,
WindyWayL,"23273, 13125, 5678, 18245"
Mr_Allot,"4181, 9253, 11757, 10620"
theboywonder,"10165, 329, 11843"
Aworie,"1210, 8074, 30831, 32526, 15051, 28677, 31240"
_MikuMikuDance_,823
ElectraHeart6,"1535, 877, 5682, 19, 4224"
PremiumCascade,"4081, 457, 918, 22135, 13125"
loafer,"16664, 457, 10408, 5114, 12355, 32995, 6, 164, 5690"
Rozuial,"850, 3588, 20, 269, 813"
PookyFan,"18041, 64, 65, 7311, 2001, 10165, 11741, 114, 7791, 6956"
Kurakao,"18679, 9756, 31240, 32542"
TomokaTheAxolotl,"30123, 918, 34262, 853, 23755, 1575, 16498, 28223"
DaytimeDreamer,"4981, 8100, 10624, 12053, 32673, 33988, 34338, 15863, 38917"
Callanthe,"20583, 4081, 2251, 22135, 23289, 33255, 239, 33926"
bri_bri101,"150, 269, 431, 1013, 27"
OkamiRG,"30, 226, 889, 5530, 790"
SparklingSilver,"21695, 846"
Meeeko,
cynthash,
zerocrane,"1, 33, 2251, 5114, 31240, 57"
Yojouhan,"7785, 35839, 13125, 11061, 9253, 38524, 21939, 12189, 36296"
nokinoks,"34599, 8197, 6802"
KenseiBlade,"457, 166, 237, 33095"
Gay_For_Nanami,"28851, 437, 32615, 2605"
DramaticalEdge,"7465, 721"
Pasteal,
KennyK68,"1210, 30307, 20, 81, 96, 28851, 14719, 1535, 813, 31964"
PrinceDuko,"30, 1575, 37991, 31933, 32935, 13601, 11061, 19, 14719"
Samus37,"2001, 22297, 1, 5114, 1689"
AshHaloMaiden,"345, 120, 440, 1535, 777, 13601, 5114"
GoodEnoughForMe,"433, 227, 6774, 1689, 1029, 2890, 572, 5, 398, 32281"
Burning_Light,"29803, 9253, 30276, 31240, 16498, 37779, 20507, 2904, 30654, 11061"
AwesomeFantastic,
aznfishie,"1735, 30276, 24415, 2001, 4181, 1604"
Carradinha,"31240, 28121, 37779, 9253, 34599, 22535"
DuVide,"2236, 9253, 6746, 5114, 2559"
JanZPH,"11757, 14749, 20785, 33926, 35849, 37450, 28999"
Deimon-Winters,
Victorian,
Bancroy,"1575, 2001, 19815, 245, 4181"
Too_Kawaii_For_U,"15051, 24415"
enzo2123,"154, 170, 813, 45, 1535"
WaifuMaster17,"1, 355, 10012, 10278, 22297, 5114, 13759, 5680, 6547, 11757"
fufuf,
abrodkin,"1535, 5114, 31043, 9253, 36649, 32995, 28891, 23283"
Pascale,"9756, 10165, 21, 1887, 5114, 10495, 934, 1575, 30015"
FruityDream,"7785, 34537, 849, 164, 4181, 1689, 6774, 4224, 7791, 431"
HakeemTheDream,
Shaasar,
SentiOnikawa,"1033, 6, 9756, 5081, 820"
gasbag,9367
Cudd1efish,"2904, 44, 6675, 10087, 17074"
Raven-clock,
Blackdragonwar,"16498, 395, 226, 1889"
dnilos911,"226, 121, 24439, 23273, 31240, 13759, 29803, 36468, 552, 32281"
FoxFuryy,"97, 6702, 11759, 11751, 6347"
Teku_,"9253, 2251, 3167, 1602"
Roofshadow,
Pilth,"2904, 33926, 4224, 17389, 1735, 11061, 28171, 2001, 30694, 5680"
ANDy342,"22135, 2216, 1454, 4087, 3228, 339, 31646, 790, 3002, 457"
Garuchan,"199, 1852, 4081, 5630, 16"
flicker505,
Jonnieh,"2001, 1065, 1210, 16, 7785"
Noah459,"5081, 6594, 9253, 35180, 35557, 13125, 10721, 23273, 31240, 2904"
CosmicOwlDream,"2966, 97, 5114, 9989, 227"
jongsica,39533
PhilanthropyAI,"339, 849"
Sun_Praiser,
alvfq,"11061, 31964, 31043"
ervee,
KuroiKikyou,"9931, 1690, 300, 32995, 2034, 9088, 1563, 1575, 450, 81, 11577, 5226, 1699, 31387, 918, 529, 514, 404, 6114, 21"
Dretax,"1575, 35073, 1818, 29803, 14467, 2025, 31580, 11021, 33253"
tcubed,
Rauressuyo,"13601, 918, 11061, 17265, 1482, 10408, 20899, 32867, 23283, 20431"
mhdharis,"1535, 1735, 14741, 269"
AceValiant,"9204, 34599, 5681, 2962, 36884, 33314, 31174, 24833"
KevynCosta,"22789, 5081, 31933, 21, 9253, 5114, 28223, 2251"
flomp3r,1575
insomniac3011,"10620, 33502, 9253, 4181, 226"
kimmochi,"24, 21, 16498, 11433, 195, 39940, 35889, 252"
Tigerle,"10029, 39324, 523, 12477, 1029"
ab12dc12,"26, 2025, 513"
uchihasauske,"523, 205, 16201, 9996, 31646"
BBird,"9253, 13601, 18679, 43, 889"
hagbardceline,"30, 440, 849, 1575, 227"
santisag,"1575, 1535, 1, 6547, 30"
ChibiStarChan,"20507, 202, 23283, 14921, 10408"
Voyager70,"31174, 134"
mariezaza,
genetic_crisis,"101, 9989, 12355, 23273, 32281"
Viziro,"37999, 14719, 29803, 32937, 30831"
FroggyHitman,6114
Odyssiah,"5114, 1, 20, 36649, 19, 918, 9253"
helloisabelle,"7647, 1974, 11843, 21939, 9253"
DraconisMarch,"9756, 6547, 5678, 433, 10162, 228, 2952, 12477, 4981, 1530"
S_quib,
ShandalfGreyhame,"24833, 18679, 10620, 28171, 20"
Regret--,
Raesenpai,"853, 532, 106, 30123, 14713"
kszoroi,
mattjr919,"558, 1842, 627, 6, 21"
UniqueUsernam3,
Ayane,"1818, 16498, 25777, 721, 1535, 1889, 121"
Fieryshadows,"5114, 20507, 8525, 18679, 14227"
ANIM3zKawaii,"19815, 21, 37210, 30544, 37430, 10163, 35790, 11757, 2966, 8630"
captainktainer,32828
quantum11,"1575, 16498, 861, 6702, 4192, 2026, 387, 339, 1210, 269"
celumie,"5079, 4081, 22319, 10793, 5530, 31240, 10620, 4181"
soleile,"11061, 9989, 5114, 235"
BETAtester,
Cheesyhoboe,"227, 387, 457, 820, 440"
Hashihash,"38250, 20583, 18115, 33926, 37520, 36474, 35756, 32093, 37430, 35015"
FavoriteWorst505,
KuroKagami,"32, 9756, 17074, 3588, 10087, 339, 15051, 228, 199, 5114"
Hitoshura,
whitejaw,"1842, 6702, 4181, 5258"
Zeeng,"269, 1535, 2966, 4898, 11771, 4224, 17895, 5530, 31716"
9tehk1ll3r,"19117, 13659, 20533, 20507, 1887"
finalmessenger,"24415, 7645, 11741, 16049, 80, 19111, 9893, 6594, 10278, 28171"
supernicolasman,"19, 199, 329, 512, 820, 1453, 4181, 38524, 5114, 1210"
claracristiane,"249, 16782, 10495, 269, 918, 552, 12355, 9253, 5114, 31646"
ezyl,"2904, 1575"
KawaiiArtistAlex,
MrTsuruya,
jda95,"232, 2236, 7311, 9756"
kpramasama,"9989, 11843, 530, 226"
Brunorsk,160
Ferios,
Emyay,"14813, 20785, 1575, 2966, 30831, 4224, 31240, 31859, 37924, 22729"
myjonpol,"13759, 16668, 17895, 18245, 8525, 32673, 32729"
ecrb,
milshane772,"9253, 19, 11061, 33, 5114, 37991"
Darklight5827,"33, 949, 967, 14719, 30"
rhaegarg,"33095, 32937, 5114, 1, 12189, 30276, 32983, 17074, 13125, 35180"
Lieila,"2025, 5114, 5300, 5040, 16498"
Ragnaroketship,"5081, 10087, 10721, 13125, 7311"
Kunami,"2904, 72, 24, 355, 4224"
Reborn_on_Mars,"2236, 6, 790, 1482, 27"
BlackEyedGhost,"16524, 29803, 21405"
Bittercities,"23755, 34577"
retardation,"5941, 8525, 205, 329, 1210"
bakasuta,
ironsakura,"11113, 10162, 11757, 394, 53"
majy845,"5114, 1575, 9253, 28701, 10620"
day2k,"208, 44, 1571, 514, 998, 324, 320, 252, 164, 889"
Johan_Liebert_,"13125, 19, 457, 820, 440, 10721, 12355, 16, 235, 9253"
BudgetChes,"26349, 11843, 2001, 45, 13601, 30, 12467, 263, 5114, 121"
N0TH1NG2SEE,"144, 1210, 437, 59, 19"
tescocustomer,"29803, 23273, 30015, 1535, 38000, 32998, 226, 32281, 11617"
gaydani,
KingdomofCanada,"34561, 1575, 1818, 150"
etessa7416,"32281, 10161, 30346, 23273, 10408, 16664, 16498, 431, 164, 578"
Enfade,"339, 437, 1, 6"
Freezorgalt,"11981, 10495, 9253"
Savage1,"356, 5205, 2924, 7465, 1689"
LoveFishy,"35180, 1571, 36296, 6114, 30654, 16067, 34822, 37965, 37171"
HitaroYuma,"9253, 31043, 30654, 11757, 33255, 32182, 33486, 11061, 6702, 5114"
Kaiser_Senpai,"2001, 35839, 35247, 9253, 19815, 32281, 1575, 12189, 37786, 31988"
texhno,"30, 59, 226, 1818, 169"
BluesmanBGM,
Thalius,
AKABoy123,"31240, 19815, 37450, 35413, 32360, 1575, 3002, 28171, 34126, 30015"
Cybertiron,"1575, 2904, 245, 8769, 31339"
sloweater,"5114, 269, 2159, 13125, 16498"
YandereEconomist,
ABCZ,189
atlanticalien,
vulpixes,"121, 530, 1575, 1, 10620"
Hieq,
BllackMage,
joachim78,
MinM66,"165, 1575, 5081, 10087, 6547"
Samenama,"11757, 6702, 5114, 9253, 21"
Evilia,"5114, 33, 431, 1818, 543, 2216"
RemelaDeOuvido,"14227, 28297, 813, 223"
ForgottenMemo,"28851, 10408"
happypeople,"10721, 232, 1852, 820, 477"
gumball,"245, 11061, 1575, 33, 4224, 226, 19815"
riprapper24,
stormyx729,
jasonotaku2,"877, 338"
Jupi-Jup,"14075, 9756, 13125, 28805, 7724, 31933, 35120, 34599, 918, 1889"
smilexbabex33,"14289, 6746, 9926, 8129, 431"
Slinoles,"36474, 13759, 16706, 31173, 23847, 30276, 1735, 11757, 32323, 24455, 20785, 31764, 28171, 1575, 30694, 1604, 21, 28121, 35203, 22199"
Ryuji23,
watznvoltz,"121, 2966, 11757, 17895, 9253"
UltimateDeath,"21, 813, 9253, 35790, 38691, 28851, 35839, 1614, 31240"
SoupReaper,"4181, 2001, 9989, 16011, 14075, 10721, 10793, 9253"
akubarix,"9253, 10080, 8525"
Tyiriel,"28977, 9969, 9253, 7724, 11061"
Shiro-,"16706, 15451, 14967, 14741, 4181"
TsundereOsama,"30, 2001, 392, 1535, 33"
MALHI,"2904, 4181, 1535, 19, 5114, 4789, 12189, 11741, 12531, 9253"
AsunaXI,
Nakuke,"490, 249, 4224, 30"
Sumsulk,"22319, 19815, 28907"
akihiko132,"1604, 22043, 918, 20507, 25013, 20583, 853, 23289, 11771, 10588"
BluHole,"5081, 1, 339, 30, 467, 9756, 9253, 5114, 30276, 47"
ArXyn13,"24765, 199, 3002, 25835, 339, 2966, 5081, 9253"
AstralInflux,"457, 21939, 32281, 513, 205, 10620, 1575"
Reee_no,"2026, 13125, 19775, 4725, 143, 12189, 10379, 11665, 5941, 6045"
SmokyChip,"19815, 8769, 1575, 23847, 29803"
zakky_matt,
Veasel,"1762, 25681"
Brianiac,"14741, 31240, 34933, 33352, 22535, 37450, 17549, 37993, 38000"
Plu_is_fine,"37520, 457, 6746, 1210, 30"
IzaEpsil,"9253, 34599, 5114, 7785, 5081, 31646, 6594, 2001, 28735, 7311"
Freedwell,"5114, 20, 16498, 2904, 14345, 384, 1535, 481, 813, 185"
nostalgic-hero,
RipperJew,"16742, 6547"
Solidbutliquid,
ArensTeins,"5118, 18617, 32648, 31953, 21273, 25157"
Sebitas183,"1, 35839, 578, 12355, 4789, 23847, 32, 23273, 30"
Wolfiesmal,"22297, 1575, 11061, 48, 777"
MilkyFluids,"28223, 37510, 23847, 1689, 9253, 4181, 38000, 38524"
highofftap,"1210, 28851, 9253, 934, 226, 22535, 2104, 31240, 634, 57"
randymas,
backdoornight,"601, 1824, 523, 875, 1030, 1430, 34537, 759"
Karra-The-Otaku,
ntnyfranky,
Emsavio,
Napoleon1,"153, 552, 1575, 237, 249, 957, 164, 431, 513, 199"
Miharu-Kun,"3613, 8425, 9253, 7311, 5114"
Krinul_Kaki,
teruu,1535
Radtastic,"18679, 9756, 30831, 27989"
xX_Tobes_Xx,"1860, 1818, 1482, 3588"
DarkShadowSeer,"16201, 1691, 3457, 1195, 11757, 330, 226, 15037, 11111, 5042"
YangSoulWolf,
DurandalAU,
MasterDio,"21, 31964, 33486"
N1k3s,"16498, 31240, 38000, 31964, 11617, 1575, 35849"
Ittou_Shura_,"39063, 34102, 37786, 37976, 19815, 30544, 7054, 7674, 14345, 30296"
TilliBom,"4898, 11111, 10620"
Kardlonoc,
Xaito,"1575, 21, 1535, 245, 457"
FukushuL_Seijin,"33018, 33023, 11061, 31478, 32867, 31043, 32998, 28223"
Hematospermia,
Smallz1014,"1604, 11061, 136, 9253, 30484, 27991, 16904, 14467, 36511, 22319"
dandylion,"2251, 237, 918, 218, 2001"
Skysshadow,"2904, 28735, 33095, 957, 18295, 16894, 13601, 6634"
Na_242,
raedium,"527, 457, 6547"
kogimp,
spas-ticShotty,"11981, 34599, 9756, 9253, 18679"
Karmasquid,"5114, 2001, 37510"
Arpokeronim,"8425, 32182, 19815, 10165, 2001, 13759, 11617, 4181"
zinv72,"853, 24, 992, 5909, 2026, 9253, 16, 28999, 13125, 10012"
scottlikecheese,"5680, 16001, 11887"
Mijare,"1559, 317, 534"
teddy1888,"13759, 19815, 11887, 17895, 31859"
katsumeko,"11843, 35120, 20899, 32281, 28851, 18153"
i_luv_ohshc,"20, 226, 853, 269, 1575"
BrentoLand,"4181, 237, 19, 7311, 32281"
cornflakegod,
DarkSoulsEater,
TheBoy,"9919, 11757, 4181, 2904, 24415, 34599, 9253, 36456"
Zryn,"22199, 21185, 11617, 1535, 31964, 7674, 31043, 21995, 11771, 9919"
metalmattyr,
pockpocks,
mikedrums,"245, 6547, 2904, 6746, 6114"
TouhouVictim,"31933, 14719, 23755, 10087, 31964, 9756, 33206"
elloelloangie,"11061, 19775"
Wishing,"205, 1575, 2251, 13125, 10721"
tenten427,"7724, 8425, 6702, 5342, 9756"
Phrich,
annisaazhar,"5114, 853, 32995, 33095, 28735"
teaganella,
Lupusman,
radiantfire,
CaptainBiscuit,"31933, 14719, 790, 1356, 1358, 967, 4901, 889, 33, 21"
ZhiyuRain,
Wicked_Glory,"5114, 4181, 263, 7311, 1889"
kyonkichi136,"11771, 4081, 120, 38680, 6547, 9863, 30015, 33255"
ForsetiUltimate,"820, 1575, 1535, 13601, 16498, 19, 37521, 10165, 29803, 777"
Tashiku,"59, 5114, 121, 2001"
lonelieststar,"20, 28891, 6746, 32867, 28223, 32995"
sumeet11,"14741, 15809, 13759, 15315, 11933"
plounted,"2216, 875, 96, 1454, 2246"
Mehelol,
kiang,"30831, 32281, 21, 2001, 7791"
OniNoYami,"5060, 392, 4898"
twillit,227
Jdthebud,"33, 5114, 263, 11061, 627, 1575, 135"
Elevenfive5,"38000, 32281"
MyFriendSam,"2581, 2904, 2001, 73, 4224"
DeepDoge,"38959, 21845, 28851, 32937, 33502, 8675, 34933, 28825, 5680, 35413, 14741, 8861, 32901"
Modern0Cat,"38000, 33352, 35849, 32949, 14345, 28223, 16592"
Edcotoco2807,"5114, 11061, 9253, 16498, 24833, 18115, 12115, 918, 31240, 31964"
Arashiiko,"845, 22319"
Tyriax,"9253, 1, 23327, 7311, 457"
TruthOrLie,
Reorem,"1, 9253, 11061, 12431, 250"
Yukanna13241,
Santzi,
Lemistic,"17074, 7674, 16049, 37965, 37105, 9253, 7311, 37991, 39071, 33489"
Monkey_D_Tyler,"543, 777, 164, 13535, 21"
pencilboi,
AnimeDude_14,"34389, 24833, 6547, 31964, 32281, 30654, 21, 32189, 34103, 1604"
Reckoner,"820, 1, 26, 790, 30"
Nevann,"28497, 17895, 17074, 5341, 37510"
naoko-chan,"13601, 269, 121, 45, 120, 23289, 30015"
StefanBelgica,10851
DeliciouScience,"392, 30, 849, 5081, 59"
Ferax,"1575, 2904"
ChiharuHanayagi,"9756, 6547, 4181, 10719, 10588"
