User_Id,User_Favorites_Anime
Lucrecism,
-_mAtTeOtAkU-_,"9756, 339, 3588, 18679, 1210, 13655"
jglenn91,
anant80535,"11061, 21"
Horatio_Nelson,"11061, 392, 19, 121, 2001"
space_duck,
imprezagc8,"185, 186, 187, 18, 822"
Svelte,
Zetara,"11061, 2001, 16067, 4181, 35557, 34599, 33489, 13125, 17074, 13759"
phillipbrule,"1735, 1535, 30276, 2904, 16498, 24415, 20, 22535, 32182, 36949"
altayrant,
SawyerHearren,
Toshi_,"28171, 205, 11061, 21, 15315, 20785, 918, 14289, 21995, 1604"
janse112,"440, 387, 339, 19, 457"
nanru,"918, 14719, 4081, 11061"
Shanaflamehaze10,"9289, 1965, 355"
WagnerFelipe,269
Stirfried,
Asyncro,
sdb68,
kiyazuki,"23847, 12445, 13759, 15451, 8074"
tamahomeanime2,"13125, 4654, 14713, 861, 21, 18229, 23273, 19815"
Black_Vajra,"20431, 570, 2418, 431, 2246, 4725, 239"
Tsuneda,"27631, 34240"
Adam_Silvia,
asmariamoon,"1, 2001, 76, 527, 209, 227, 522, 11757, 530, 30276"
NeZeus,"1535, 37510, 849, 31933"
bessimajamal,"861, 16498, 21, 4081, 16"
Shiroyuki30,6746
Auriolus,"853, 585, 30, 23289, 23327"
kenjinsakura,"44, 30, 9253, 2167, 205"
swisscheese12345,"245, 811, 10800, 12467, 12531"
acynicalasian,"1887, 4654, 5114, 9989, 10087, 11843, 31964, 32093, 1575, 1"
GriffithIsRight,"34822, 9989, 38524, 19, 28851"
Sagestar,
Chisel,"1575, 2025, 1535, 5114, 2581"
TheAscendancy,"4382, 849"
MiharuxAnime,
yoruenvytoshirou,"269, 1579, 2923, 121, 3092"
Taefer,"416, 39195, 205, 1, 34599"
Chibi-tan,"4081, 5300, 3092, 4814, 2404"
MrOri,"6880, 16498, 5114, 9969, 15335"
fatboyftw,"5114, 30, 28701, 2001, 32182, 33486, 4224, 28223"
urbabysoncrak,"5114, 10165, 11061"
ParagoNoX,
hawk19032,"189, 2924, 2966"
Neme-chan,"889, 21273, 4181, 15051, 11061"
HarpyBane,32681
ParagonSan,
rinn4,"431, 5262, 2034, 4722"
XBurritoPandaX,
TheGadaffiDuck,"4282, 7791, 18153, 13601, 17265"
kono_baka,
Mehless,"10165, 19919, 11809, 33089"
Chaulilou,
AwesomeDudex3,"35828, 35079, 35240, 3588, 2001, 24765, 9756, 918"
ArchdukeSpook,"18153, 5030, 2001, 849, 9253"
Mewr-Mewr,"15109, 23289, 120, 853, 6045, 11843, 28805, 2966, 28223, 32902"
9sayaka,"9756, 849, 1575, 1689, 9314, 853, 10087, 5114, 5680, 32526"
AnimeXDLife,"235, 38691, 1604, 8525"
dirtyuncle,"5681, 19815, 9253, 1210, 5081, 32937, 30831, 25835, 10800"
TheLegendOfDan,37249
Jus1294,"392, 1, 9253, 121, 10165, 185, 2001, 4181, 31953, 14719"
WGLASSESGUY,"17074, 15689, 6594, 30240"
thiago_pagogna,"3702, 820, 1887, 877, 16"
kamirecca,"71, 182, 3670, 1088"
DatGuywithdaFace,"32281, 12431, 6594, 889, 11843, 477, 23273, 30276, 9253, 24135"
MangakaNotlora,"14741, 12883, 25835, 23289, 15809"
Juancitox,"849, 9253"
asarmo,"572, 468, 33, 732, 323"
Miroi,"9756, 4181, 13125, 17074, 877"
NinjaSakura,"3457, 21995, 22319, 32949, 1735, 16498, 26243, 33203, 10408, 33743"
Torra27,"9756, 10165, 32182, 35557, 5680, 199, 512, 24765"
MaskOfIce,"35839, 5114, 486, 35180, 35677, 28735, 22789, 17265, 34798"
Kawiigirl11,
HCSuperstar,
TsukiNoYaiba,
Floent,"17265, 2001, 11771, 6746, 1"
prits_2009,"591, 9863, 25157, 10080, 8525, 30276, 15451, 24703, 11617"
Dragime,"226, 790, 1212, 889, 934"
HalfHero,
Hiroshi_Saito,"29095, 32182, 37999, 24439, 29803, 30296"
Ookami-san28,"33654, 14513, 22789, 28999, 33018, 1482, 30205, 31478, 32696"
DHancock,"6547, 23273, 35180, 1689"
KillTheFuture42,"437, 7311, 9756, 934"
SpleenMachine,"34599, 30831, 10620, 12189, 11111, 10495, 14741"
Magdalen,"2159, 145, 24, 57"
Somata,"36296, 35078, 34012, 9938, 35838, 24765, 1177, 6802"
warwolf04,
Aethling,
Ignismal,
Oscuranova,"30, 33, 122, 338, 721"
AnimatedGuru,"467, 33, 1559, 12531, 1575, 13601, 4181, 889, 1, 2966"
filthyfuckinweeb,"1, 2001, 14719, 5114, 1575"
CrunchyRin,
Haruhiro610,"9253, 11741, 10087, 31240, 31043, 24833"
DiamondsDroogs,
Liillyy,"530, 22319, 249, 269, 14713, 32281, 21995, 20507"
sh33va,"17265, 22663, 27631, 19815, 31338, 20785, 11757, 11771, 32093, 1195"
Unostone,"5039, 29854, 4039, 33, 19815, 9253, 1575, 9513, 7588, 11633"
engelmetzger,"1, 27, 199, 226, 543"
BlackSapphire,"9919, 3457, 269"
Scadger,"23273, 10165, 7791, 9253, 25835"
Amehsk,"5114, 11111, 123, 4752, 3457"
Master_Bei_Shun,"2904, 226, 1639, 4382, 413"
Sorreah,"10800, 14397, 22043, 6702, 16123, 10884, 5671, 29803"
petiteclochette,"10408, 7711, 415, 512, 585, 6045, 10800, 1698"
Vega004,"19815, 24455, 12413, 11757, 1559"
AdamBlade,"355, 1195, 2904, 1575, 2001, 1559, 7088, 5958"
inabil,"71, 147, 1535, 2581, 5682"
Snake-Eyes2012,"21, 813, 121, 861, 24, 4224, 8795, 6702, 22043"
Beryllus,"1690, 486, 3297, 9874, 6336, 457, 218"
kafkaesk,"122, 35120, 437, 267, 33, 1535"
ZJun,"5114, 135, 153, 1535, 72"
mamezo,"21, 47, 2798, 741, 4742, 4898, 1787, 5774, 1453, 1"
Mouser888,
nep-nep,"35677, 7785, 457, 35557, 27989, 17549, 18617, 35503"
Black-crash2,"6, 121, 16498, 15109"
yoshiBgold,"23273, 1210, 22789, 7674, 28999"
flutterfloods1,"16890, 22145, 20507, 4898, 30205"
LostPerson,"2966, 4181, 2236, 918, 3702"
Cat-Daddy,"1575, 11981, 32, 30, 9617, 7791, 5680"
bmw830,"820, 18679, 14719, 44, 26, 67, 11061, 19775, 2025"
grond,"467, 9253, 1535, 33, 1575, 226, 19775, 6547, 849, 31240"
GothicShadow22,"21, 71, 269, 1482"
KabukiJoe,"323, 237, 2581, 1535, 19"
Sledgedude,"1691, 2904, 1575, 1535"
SamV,"2904, 30"
Doots,"31964, 36456, 33486, 35839, 9203"
anime7103,"5114, 16498, 11061, 2904, 269, 33506, 22297"
AristocraticZed,"885, 14719, 467, 3002, 967"
Cyh,
zabadoh,
SunnyRacc,"1535, 2246, 5081, 26055, 28701, 9253, 1, 15809"
Lilynna,"11981, 32526, 11741"
Raicheul,"21405, 6045, 6956, 4181"
Somecallme_kj,"28977, 37510, 15335, 10793, 32, 4224, 237, 2001, 35839, 9253"
Frazcaz97,"1735, 11757, 6702, 20787, 10793"
AkumiSan,"5355, 6634"
Illuminatio,"1699, 9834, 164, 431"
Hyuukichan123,
SketSter,29785
Squirrel_Fu,
Lusvia,"1535, 10793, 15037, 16067, 16592, 24415, 31798, 32615"
RyeRye97,
dafuzzbudd,"3167, 1689, 57, 1943, 790"
linyka,"68, 1579, 74, 2923"
keitybg,"93, 877, 174, 19"
CrowKB,"32281, 12431, 7674, 23847, 21, 627"
BatousTachikoma,"1535, 11061, 16498, 9253, 877, 13601, 6702, 263, 853, 2236"
Izucchi,29093
iajdfkjasdf,
Master38,
Ecchi-wow-wa,
RoyalSmile,"101, 1530, 3457, 97, 4181"
GilDesuka,"339, 14075, 19, 164"
EmoGamerGurl,
Mashuu_sensei,"28851, 1535, 28223, 30276, 22135, 33352, 1689, 21557, 15227, 19815"
IAMTHEFUTURE,"21, 269, 6702, 9253, 6547"
Ascolom,
xRyuzakii,"121, 132, 5114, 1535"
AnimeTeGo,
cireland298,"8769, 5114, 121, 5958"
Mimi_Milk,"437, 3342, 227, 934, 18679, 10165, 9253, 9756, 31758, 6746"
Red_Pandai,9253
Old_Benevolent,
Ultimonome,"3701, 1210, 1, 45, 3702"
Darreal,"486, 849, 144, 101, 30"
NotWorthDirt,"18679, 918, 30831, 11741, 1210, 5114, 16742, 11843, 1535, 2966"
BasedNeir,
Villanthalas,"25777, 16498"
Mouse2010,
mortal312,
QWERfac3,"29095, 29093, 17729, 5114, 28625"
Ilovebeanbag,"13601, 1535, 5114, 2904"
sopw,
AbsoluteFiction,"4722, 7724, 3588, 4898, 2985, 20853"
samui26,"457, 227, 4181, 9253, 1, 30, 2251, 239, 7785, 16"
Xander756,"45, 1, 90, 121, 813"
OneNaughtyBaby,"36098, 37779, 17895, 7647, 6211, 3731, 30240, 578, 329, 4224"
Zaidy,
Tonster911,"199, 1691, 10620, 6547, 269, 5114, 31240, 9253, 1535"
Lebootysnatcher,"269, 22043, 6702, 24765, 21, 1604"
DarkGabo,"28907, 24765, 14131, 35838"
blairthewitchcat,"8525, 853, 9756, 251, 5081, 18507, 20583, 15051, 9253, 10321"
Seijatachiiii,"1210, 36649, 32182, 437, 39195"
TheManC,"37521, 1000"
Jarjaxle,"2904, 1575"
AtomicTopHat,"35589, 32866, 36144, 97, 33206, 14283, 25867"
Chazist,
MisterK,"47, 1951, 3572, 57"
Glass-moon,"820, 338, 95, 1210, 387, 339"
Aurynia,"11013, 34561, 33352, 12189, 36296, 37450"
alfija,"918, 5081, 4181, 21, 2904, 30740"
G-0ff,"513, 5681, 2236, 9989, 27775"
jmago,
NWNishungry,
donkatsu-san,"24439, 22101, 22265, 15809, 22319, 28297, 6045, 14513, 25681, 6811"
ruigawa,"36649, 32867, 3588, 30, 27775, 28223, 30346, 31798, 33489"
BlueEmbers,457
JMazac,"11061, 21, 3588, 29803, 30276, 20785, 28121, 6702"
BookGuardian,
WhatToKnow,8676
AnimeCrazyFan1,"20, 1735, 21, 1604, 6702, 22043, 269, 9863, 9513, 15"
natsukim,"12365, 21"
squirrelsgopeep,"6547, 11111, 45, 532, 392"
Rinnyfox,"1, 10800, 486, 160, 26"
ragingflame,"9253, 21"
Felizias,"10161, 1689, 12967, 30346, 32995, 20057, 28223, 20689, 20507, 1604"
Arcueid121,38101
azuill,"6385, 33489, 30831, 18679, 31964, 3588"
Natsuaki,"31646, 11061, 17074, 30, 25835, 1, 18229, 32182, 2001, 145, 1205, 10721, 1486, 16662, 33206, 31933, 13203, 239, 235, 8426"
Elisia,"28617, 2001, 31240"
Ojin,"6, 457, 813"
PriusKiller2,"11741, 35247, 33352, 7311, 4224, 9253, 877, 37521, 392, 30654"
Makabakacos,"28669, 120, 38680, 18153"
Ckan,"87, 1289, 27989, 22135, 33047, 820, 17909, 20785, 21855, 32935"
TMtrue,"5114, 18679, 6547, 738, 2001"
Shaymew,"9253, 9756, 1889, 4224, 4181"
nanohastory043,
aoi0sora,"28223, 6114, 5114, 19, 2904, 32281, 30276"
BokuNoHikari,918
loveandbeloved,
bogox94,"17074, 6594, 31988, 35180, 35557, 35838, 9756, 918, 820, 2605"
nArUtOaSt,"918, 1735, 16067, 31174, 30654, 32282, 32935"
marewmarew,19117
XxOtakuKamixX,"18897, 17895, 4181, 2167, 11757"
AuVreit,"21, 16067, 17895"
Ata-girl,27631
SugarCyanide,"15037, 11111, 22319, 1567"
Whoomp,"1033, 338, 30, 1089, 440"
4U2NV,"1689, 4181, 6702, 9253, 9260, 23273, 31240, 31933"
Bruno_Carva,"7785, 44, 457, 1450, 10937, 338, 1, 1088, 790, 165"
Mangifera,
snufflesbear,
K0TAR0U,"11741, 5114, 34599, 38524, 14719, 13601, 19, 13125, 1535, 23755"
Zerinha,"37991, 31933, 30307, 1887, 777, 5114, 11741, 10087"
LancerDarkWright,
qichiro,"371, 372, 1974, 4722, 435"
MochiGelaii,"4382, 1535, 1579"
CPRLCrimson,"30296, 30276, 2904, 1575"
Crygod,"5114, 20583, 205, 28497, 30276, 269, 67, 32998, 1735, 11061"
Progeny,"15061, 17249, 2963, 10456, 22147"
Foxclore,"12355, 5114, 16498, 7311, 9756"
Ghostoni,
leo705,"6114, 790, 1575, 1535, 19"
c1702,28851
Drakkolich,2167
DarKLorDHD,"4181, 6547, 36220, 35968, 35849, 31339, 777, 245, 26055, 33506"
wintercarver,"431, 205, 43, 30, 47"
Trams87,"3974, 11433, 50, 20021, 21881, 11757, 10396, 17265, 36038, 12467"
cTilki,"1575, 22535, 11617, 30831, 16498"
taintedl0ve,"226, 1535"
Forgotten_Past,"934, 10087, 35557, 37430"
lilithilk,"2418, 5040, 251, 10460, 242, 31790"
_Comprehend_,"30, 32, 339, 1887, 3701, 437, 522"
HiroKnopperanksi,"4181, 1535, 1519, 934, 9756, 6114, 11741, 1887, 5114, 339"
Yukihapax,"170, 5114, 431, 585, 523"
arashime,"28, 1482, 1535, 21, 20"
Defiance,"2418, 5114, 73, 2034, 16498"
SuperManW3,"940, 1602, 2002, 3572, 1942"
davalier,"11061, 853, 1535, 2890, 121"
sagesan,"6547, 9756, 11235, 2251, 2966"
r3quiem,"153, 195, 147, 205, 44"
CastorKlapaucius,"66, 9204, 339, 35838, 13125, 329"
RedJiggly,14467
lone_wolfie,
INU4SH4,"19, 457, 634, 26, 437, 11341, 455, 34537, 2251, 1210, 820, 338, 801, 570, 7785, 721, 339, 27989, 7193, 22135"
alienninjasaiyan,"356, 467, 134, 150, 2158"
Stinew,"9253, 5114"
AnIMeGiRL96,"9289, 8460, 10793, 20, 1735"
Gabrielct93,34134
kkyarrick,"1530, 2924, 284, 2251, 6"
01Sarkar10,"13601, 33255, 34612, 2904"
Lustdemon,"16201, 2896, 4600, 11349, 4732"
lisakawasaki,"32086, 33783"
mattie2710,"1889, 23273, 13601, 13125, 9253"
animelover2312,"1535, 22535, 22043, 16498, 7054, 6702, 5114, 4224, 4181, 30276"
Uzumaki_Luffy,"22199, 12365, 10030, 7674"
Simpsonhead3,"8424, 245, 7791, 37105"
Wonted666,
CuriousButton,
LordFabio,"431, 24439, 5205, 16782, 34599"
JoeGar96,"820, 19, 3701, 7785, 1210, 32, 338, 28957, 5114, 486"
Aramir,21
DeeLooft,
WanderAgain,"457, 1, 4181"
Rafster11,"14467, 11757, 15315, 2025, 37105, 1735, 27631, 33926, 93"
MewMadness,"1535, 226, 6547, 9989"
zaid-alm,"4107, 5114, 9253, 16498, 37779, 1535, 34577, 23755, 31964"
UknwWhu,"67, 26, 44, 24701, 387, 339"
shukishuki,"2246, 13125, 9756, 7785, 486, 2251, 437, 19, 9253, 1535"
skypex,
SpiritGuns,
devarah,"4898, 11887, 10161, 6702, 28171"
Calliefornia,"37869, 37873, 35503, 6547, 37141, 5680, 18153, 36563, 19815, 25157"
04hacketta,
Momoka-,
YROSHIKU,"1, 28223, 31771, 31043"
monkeyMan9,
fluxuscapacitor,"263, 11843, 227"
osmanabi,"33, 9253, 164, 1575, 578, 32, 245, 22535"
Bananaboy12,"5114, 6702, 7674, 10620, 28297, 6166"
Sylveonx,"1482, 3731, 853, 121, 269, 23847, 2167"
fitzytail89,"9107, 10444, 1735, 269, 6702, 34572"
Ramen,"37521, 392, 21939, 2966, 3297"
xNishimiya,"23273, 28851, 1535, 13601, 4224, 37999, 35180, 31646, 36098, 9253"
rxvt,
LeeTailor,
Tanzan,2904
BanditFox,"202, 28825, 11757, 2167, 874, 3731"
choosy88,"22535, 11757, 19, 245"
Aldenb,"5081, 6, 4224, 6956, 8675"
ThatsCokeBro,"467, 43, 18679, 14719, 5680, 587, 2025, 263"
_Kanon_,"18195, 1530, 2924, 2001, 4181"
azskrtt,"34176, 14741, 37982"
Whipped-Cream,"249, 11771, 790, 22319, 16498, 13601, 2034, 20, 1535, 2025"
mcwinsauce,"17895, 14075, 14967, 5081, 4181, 33502"
lithiumflower,"658, 22, 2246, 2050, 930, 10087, 512, 440"
Nive_m_1,"1735, 6702, 8460, 9919, 1482"
cumber1137,
Nullcollision,"10719, 21431, 8841, 10620, 9253, 10800, 76, 25397, 10397"
mishayangg,11111
multigamerclubxd,"226, 37430, 8074, 11757, 37994, 14829, 32951, 35849, 4224, 2167"
jawsome274,
Johan44,"11061, 11757, 1535, 1735, 269"
midoko39,"18507, 30, 32995, 16498, 10165, 39026, 36644"
taromilk,"136, 1604, 22265, 32995"
Babilonio,
minhanhpd,"38329, 22297, 14813, 35839, 37999, 37976, 37450, 37993"
itz_slugg,
misaka,"19815, 12467, 5341, 14397, 2904, 16049, 5114, 17074, 13759, 16001"
Cecylb,"889, 33352, 205, 6"
YoruNoOnna,"5114, 1735, 21, 1482, 269"
Jitsch,37520
Otoya_Yamaguchi,"21, 36296, 1390, 28223, 7748, 18679, 28907, 22535"
letsdootaku,"18507, 5114, 36098, 11135, 30346, 28223, 21995, 31173, 30123, 31043"
kadiveti,"6746, 20785, 16894, 36946, 32281, 31240, 269, 5114, 28171"
Millawls,"35180, 38524, 25777, 16498, 35760, 37510, 32182, 12431, 11061, 19647"
Konjiki_Inazuma,"9989, 12477, 934, 32281, 2966, 12355, 250, 1126"
heon,"20709, 14289, 21105, 66, 4224"
KawaiiDeity,
FurryLizard,"245, 263, 4224, 2001, 10162"
Sinton,"918, 11061, 5114, 16498, 21, 11597, 10087, 30276, 31933, 22297"
chris_dftba,"14355, 6802, 10165, 23623, 17549, 5680, 7791"
animebloke,
Azakaka,"29803, 32615, 7054, 31339, 121, 31043, 19815"
Martin_K,"16157, 19815, 11757, 15315"
mythia-san,"28851, 1535, 30276, 199, 32281, 8129, 20583, 9253"
SonOfYossarian,"1210, 5114, 7785, 17074, 9756, 4901, 14813, 27989, 85, 14719"
guest000,"1535, 10087, 3572, 5114, 1735"
GarlandReese,"522, 10087, 11741, 23273, 1, 9253, 7724"
Kurama4Ever,"392, 6, 1482, 1, 3407"
Scarlet012,11111
shinigami034,"934, 18679, 820, 239, 19"
Bobjonez98,"572, 50, 8841, 6547, 4224"
1919191919,
aaabbbccc,
khalos,"1535, 121"
Rocksterrock,"4181, 9253, 23273, 22789, 5114"
Shogun_Sama,"21, 918, 19, 6702"
PrancingColors,"10357, 2104, 1210, 457, 11843"
captskull,32182
imGlowro,"16498, 9756, 9253, 5114"
Wanicola,"2001, 30"
Chunsa-Chan,"853, 15809, 20, 7054"
fourswords,"1029, 1, 2251, 488"
HinagaMoizaf,"38753, 32281, 1689, 12355, 10408, 5081, 6547, 10721"
Bilgamesh,31240
ViewTheBoo,"16918, 2251, 28223, 5114, 32664, 28171, 11061, 853"
Nagato-sanAOD,"1534, 2001, 95, 90, 82"
Ryogakun,"755, 719, 1639"
mmosimca,
Otaku_2907,
Stormy_77,"72, 263, 474, 1698, 3297"
kasigah,"7311, 853, 11741, 10087, 5114"
KyoaniWHY,
Soiku,"14407, 12355, 11061, 21, 9941, 32281"
blueshootingstar,"28735, 10620, 30503, 16498, 1735, 31043, 20507"
jesustoast26,"431, 32281, 28623, 23273, 9253, 2025, 5114, 6880, 22319, 13601"
FatalFinish,"16742, 3588, 20853"
surgexx,
MrHaibo,"30276, 44, 37450, 32281, 5081, 22101, 27775, 17895, 18245, 28851"
zombihead1,"1000, 267, 2770, 2001, 2418"
Red-beak,
RaspberryFruits,"5114, 2025, 2001, 9253, 2904"
SamenGel,"1575, 11061, 2001, 11741, 9253"
LeHunter,"21, 11843, 918, 11061, 1604"
Persius,"9969, 12031, 11061, 17074, 5081, 32606"
Animeanime2,"35062, 1887, 3092, 477, 9926, 8525, 18507, 11771, 269, 6702"
snookay,"22729, 20583"
Yuki,"9756, 6547, 7311, 849"
cup-of-sleuth,"687, 12355, 33352, 18153, 10620, 11111, 32949, 24833, 35790, 30654"
Lancer873,"6, 15751, 9756, 1"
miyumiyujp,
LeoCancer,
therealpro69,"30, 5114, 31043, 37450, 4181, 22199"
Smokeman,"2001, 9756, 7791, 28851, 35849, 34599, 11061, 4181, 25835, 5081"
cosmosii,"1575, 2904, 28211, 30, 1"
pl3c0,"6746, 400, 1, 121"
Tatsuya1337,9253
Sawt0othGrin,"5356, 6547, 9989, 14741, 2966"
abrams,"270, 1, 578, 801"
matthewBOSS123,16498
Mega__Allan,"5114, 1210, 9253, 11061, 43, 2001, 2167, 30, 227, 14719"
-Naami-,"239, 28735, 440, 2001, 28223, 721"
AgriasO,
Raul_Abysswalker,"20507, 14513, 23755, 20583, 28171, 15809, 6702, 918, 5114, 1735"
bigjimslade101,"47, 437, 820, 512, 1034"
somaisbatman,"440, 31147, 14719, 11867"
lazyinternetsand,"5114, 11061, 232, 28891, 39533, 28851, 33486, 164"
LeikoHaran,"1453, 4181, 4282, 3297, 2251"
Sturmizan,"9996, 30, 1210, 10165, 2216"
CptnHawkeye,
Manthors,"31251, 813, 392, 45, 2581"
DGrimreaperD,"1535, 5040, 3002, 19"
Emperor_Lyon,"11061, 4181, 22135, 263, 2001, 10087"
LordessMeep,"32935, 28977, 16, 6746, 23289, 30276, 32977"
Fabulouscat,"4081, 861, 33095"
thetiby,"12445, 18153, 23273, 5681, 2025, 38000, 31163"
worldeditor606,"16005, 392, 1735, 20, 6512"
Kesser,"6772, 540, 539, 396, 290"
ILikePieOsu,
oldtype,"597, 164, 35120, 80, 32792, 918, 123, 5114"
Meados,"147, 33, 790, 226, 30"
PreWeeb,"23273, 33352, 28851, 23847, 1575, 9253, 10087"
Alenni,
ShinXShadow,"30, 249, 121, 10620, 199"
Numskull,35994
oretatsu-yabe,
Toastkins,"44, 2904, 889, 9253, 6594"
Magicman2552,"33, 12445, 777, 467, 205, 1, 1575, 1535, 22319, 813"
Kettler,"11111, 1535, 19815"
bakerd6,"3588, 5114, 966, 68"
Akachi_Tem,"338, 853, 2762"
slamDuncan52,"30, 339, 1650, 47, 164, 440, 457, 10165, 9756, 31933"
LaxusAz,"6702, 813, 28223"
Shobz,
forglover_uwu_,"437, 1, 30, 16742"
Corrupted_Sorrow,"430, 34944, 121, 11061, 38003, 32867, 31478, 530, 10165, 210"
Cabadula,
Willypiggy,"2001, 14719, 1575, 18679"
soulgem908,4898
GrimMeeper,5114
viveckvivu,"1535, 4224, 16, 57, 813"
DinaraC,"5114, 4081, 120, 2025, 1482"
pantofka,
indi135,"45, 5690, 5525, 6746, 1827"
Kurohayabusa,
Sayu_Koishimoto,"120, 877, 427, 7058, 2904"
sihaja,150
Nerdo,"57, 877, 6746, 322, 552"
Mookyloo,"16918, 9253, 7817, 4181, 5630"
Pinky_Jones,1695
tootoohi,"31933, 11061, 10456, 17265, 18153, 30831"
Snuffaluffagus,"820, 1, 30, 7785, 7193"
amandaluvsya,"16498, 6746, 1575, 8675, 237"
ezlord,"11061, 36910, 33758"
JJShwa,"31478, 9253, 918, 11061, 23273, 32281, 37105, 19815, 30831, 14075"
zaazaza,"34599, 205, 30, 23289, 10357, 849, 24765, 20507, 9756, 4181"
YuiMomo,"5680, 2167, 11757, 13759, 2904"
sarafwilliams,"11061, 5081, 6746, 3588, 431"
ShirleyMarquez,
Jephthah,"37435, 11061, 28851, 1, 31798, 20689, 21"
Ella-Ella-Eh,"553, 1562, 325, 1726, 149"
TheRedStarZ,
Jason00Zero,"368, 5959, 7411, 13221, 29575, 34388, 2841, 3559, 15867, 35581"
Kukker,"5420, 820, 26, 877, 3701, 338, 2251, 7193, 486, 6594"
SupremeFries,5941
johalz23,
treedude,
Dafauna,"5060, 4898, 853, 20457, 3588, 12531"
Sirzechs-Azazel,"269, 8676, 11617, 11757, 11887"
TTagain,"36296, 35557, 13125, 5114, 12355, 16664, 199, 4181"
raindrop,
Lover-of-Anime,"2904, 14467, 6547, 4181, 10408"
Mtaddict33,"11061, 33, 2251"
Sergei372,
Reborn1991,
11AM,
deiosa,"24405, 14817"
exile-25,"1887, 9756, 27989, 22265, 37786, 31953, 18679"
reilove69,
WhiteFangTH,35860
Gaijin-san,"949, 10357"
SaintLouisGhoul,
scottishrob13,"9253, 584, 1535, 28223, 1"
OtherGuyX,"263, 287, 1559, 849, 1195"
ShadowCancer,"13125, 31043, 1575, 11741, 10087, 13601, 33091"
makoto_shiro,"170, 199, 269, 245, 6594"
Susano-oAMV,
KaworutheProphet,"272, 30, 210, 71, 998"
Prede,"227, 160, 30, 486, 2476"
Baker101,
GuiltyChoke,"5114, 27631, 27899, 1535, 28623, 22199, 2904, 11757, 1575, 10793"
weeaboogers,"14719, 36649, 33, 32995, 37208"
Capnbear,47
Jumanaahh,"31478, 32867, 23283, 27899, 22319"
vmnoelleg,"5114, 777, 530, 31043, 226, 19, 269"
Moorym,"11179, 14813"
Susuchan,"28223, 23273"
Toll__,
panofpans,"32937, 889, 30831, 4224, 5114, 457"
DMDetonator,"813, 135, 263, 21, 392"
Drewguardo,"9253, 889, 777, 4224, 11061"
LoanRanger,"18679, 16049, 14967, 4224, 13601"
tooterp,"1735, 20, 1535"
rgt3,"1535, 2904, 6547, 21, 11061"
BosseBL,"790, 9253, 329, 2966, 205"
JakeNyaniels,
Swagstorm,
EaglesStrike,
Irenesharda,"9253, 16668, 6336, 15379, 16005, 31251, 33051, 30736"
Berzalker,"182, 34055, 32379, 164, 237, 1"
MysticDestroyer1,"4181, 9756, 26055, 20899, 31043, 2167, 9989, 1535"
ChetanS,"813, 30831, 25013, 12031, 21863, 11843, 34881, 30276, 7054, 16918"
EvilReaper,"33674, 19815, 164, 29803, 23321, 17265, 1691"
Ryansborrd,"32935, 4181, 33255, 38000, 1887, 11061, 339, 38524, 33352, 23273"
LucasAkuma360,
stahki,
User-Name,"1535, 9253, 1575, 21, 263, 5114, 22, 19, 135"
jkrowling123,
redsanta,
Bluey01,"33654, 21105, 33417, 31680, 30415, 22265, 18507"
Matsukazes,"15051, 21185, 853, 5680, 263, 5114, 10321, 28283, 4898, 269"
sebastianboss2,"9253, 5081, 10620, 31240, 23847, 32281, 32937, 31043, 30276"
almeidaeduardo_,323
Roland1979,"44, 339, 323, 2418, 1689, 43, 12431"
givemeyourlungs,"10620, 5530, 4224, 2129, 10793"
AleronAllastar,
Buut,"634, 30, 387, 339, 585, 1029, 2890, 16664"
GuyWRunningShirt,"820, 28851, 11061, 5365, 10937, 10500, 3002, 4181, 31973, 2251"
bsocks,
pacman2847,"880, 1535, 820, 400, 2904"
nightshade19,
anku9998,"36296, 34591, 23289, 32281, 205, 918, 22789, 5114"
Danno,"2402, 9253, 245, 1017, 3389"
oBobma,"32281, 2966, 23273, 18245, 9253, 27775, 16067, 20507, 14075, 28171, 4224, 35860, 199, 10793, 19815, 33502, 14813, 37450, 37999, 18153"
Kazuma_Dayo,"12189, 8525, 6746, 7054, 9513, 10087, 14227, 10620, 30831"
coastalmaineiac,"918, 2026, 1535, 121, 1195"
TokyoKisses,"5079, 6895, 1562, 6045, 339"
Fuzzy,"33926, 6702, 20583, 28171, 33486, 11771, 16067, 23273, 33206"
caitiff,
FilthyEagle,
AzurexSigh,"1482, 25013, 21603, 28223, 20583"
Deathire,
PentaFlare,"25013, 31478, 23289, 27989, 6956"
fatetesterossa,
Wizboy73,
jaygold33,"457, 1, 44, 19, 820, 199, 2236, 9253, 11061, 32281"
-Mob-,"227, 9253, 23283, 19, 790, 30, 205, 33, 21, 13125"
sciencewarrior,
Roronoa,"14719, 11061, 5114, 7785, 17074"
SanguineRose9337,32951
APEXHard-Boiled,"9735, 15417, 15335, 9969, 918"
Morgana_Verena,"5114, 16498, 37779"
an-ime,"32182, 31964, 918, 5060, 6702, 27727, 30276"
CheezLord,"5680, 17549, 31953, 34798, 35839, 36108, 37510, 34914"
EMChamp,"849, 1575, 4789, 9989, 9756"
cerdaco,
dexsting,"49, 635, 160, 820, 813, 238, 21, 142, 605, 690"
Kuzugu,"38759, 10162, 35849, 32686, 10793, 33502, 9989, 13759, 23273, 28121"
CraftyStarbolt,
neachan,"12679, 9756, 597, 32281"
